Education,Marital Status,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Discount Purchases,Web,Catalog,Store,NumWebVisitsMonth,Age,Children,total_spend,total_promo,Parental_status,Days_as_Customer,cluster
2,1,17688.0,82,2,2,1,3.0,1,2.0,1,1,0,2,8,46,1,11.0,0,1,4553.0,1
4,1,92491.0,71,979,44,556,29.0,25,22.0,1,7,5,12,3,42,0,2034.0,3,0,4445.0,0
2,0,90273.0,32,704,81,556,120.0,74,111.0,1,5,6,7,2,34,0,1991.0,3,0,4218.0,0
4,0,82571.0,28,861,31,556,62.0,81,79.0,0,6,5,13,2,63,0,1686.0,1,0,4109.0,0
4,0,38513.0,20,172,3,115,16.0,0,18.0,5,6,1,5,8,43,1,324.0,0,1,4173.0,2
3,0,16653.0,10,5,7,31,15.0,4,7.0,3,2,1,3,6,46,1,69.0,0,1,4093.0,1
2,1,42586.0,7,194,2,56,0.0,0,0.0,5,4,1,6,8,70,2,252.0,0,1,4629.0,1
0,0,23529.0,67,9,7,13,3.0,2,20.0,1,1,1,2,6,60,1,54.0,0,1,4559.0,1
3,1,74881.0,48,505,72,270,36.0,27,54.0,4,9,2,12,5,64,2,964.0,0,1,4499.0,2
2,1,71107.0,61,533,10,217,120.5,81,126.5,2,7,6,13,4,74,1,1327.0,0,1,4518.0,0
4,1,46910.0,36,48,0,14,0.0,0,6.0,2,2,0,3,6,61,2,68.0,0,1,4119.0,1
2,1,18690.0,77,6,1,7,23.0,4,19.0,1,1,1,2,8,66,0,60.0,0,0,4569.0,1
2,0,37244.0,90,18,2,10,0.0,0,25.0,1,1,1,2,7,70,2,55.0,1,1,4449.0,1
2,1,82427.0,35,482,81,509,104.0,81,107.0,1,3,5,12,1,59,0,1456.0,1,0,4130.0,0
1,0,75342.0,38,204,81,97,21.0,81,26.0,1,5,2,10,4,67,1,563.0,0,1,4440.0,2
2,0,70044.0,46,1073,0,250,120.5,14,14.0,4,7,10,5,5,71,1,1504.0,0,1,4517.0,2
2,0,79146.0,33,245,16,223,21.0,43,16.0,2,8,1,8,6,58,2,564.0,0,1,4087.0,2
2,1,77437.0,70,560,21,442,29.0,44,29.0,1,4,5,13,1,62,0,1125.0,1,0,4236.0,0
2,1,54984.0,51,173,13,131,32.0,3,6.0,4,6,1,6,7,66,1,358.0,1,1,4057.0,2
4,1,42403.0,18,22,1,11,0.0,5,3.0,1,1,0,3,8,54,1,42.0,0,1,4221.0,1
2,1,55761.0,97,136,1,12,0.0,3,32.0,2,4,1,3,6,61,1,184.0,1,1,4087.0,1
2,1,37292.0,32,275,0,86,10.0,23,66.0,5,6,3,5,8,42,1,460.0,0,1,4458.0,2
4,0,45576.0,9,56,19,29,2.0,14,25.0,1,3,1,3,8,80,0,145.0,0,0,4053.0,1
2,1,70321.0,6,303,23,556,82.0,26,126.5,1,6,5,13,4,78,0,1376.0,0,0,4550.0,0
4,0,58086.0,80,708,7,62,0.0,0,15.0,2,11,3,7,8,56,1,792.0,0,1,4546.0,2
2,1,81795.0,74,324,81,556,27.0,81,88.0,1,4,11,7,2,73,0,1382.0,0,0,4632.0,0
0,1,28389.0,49,1,5,3,7.0,4,8.0,1,1,0,2,7,78,0,28.0,0,0,4607.0,1
3,1,66835.0,21,620,26,195,34.0,17,126.5,1,6,4,13,2,79,0,1033.0,0,0,4295.0,0
2,0,69901.0,95,312,21,206,102.0,81,126.5,3,7,3,10,5,56,1,882.0,0,1,4417.0,2
4,1,80360.0,56,1225,81,454,112.0,43,43.0,2,4,4,5,2,76,0,2231.0,3,0,4504.0,0
4,1,63342.0,48,918,21,118,13.0,10,21.0,3,8,3,5,6,64,1,1101.0,1,1,4642.0,2
2,1,44989.0,26,98,0,106,49.0,10,106.0,5,5,1,5,6,51,1,369.0,0,1,4676.0,2
1,0,31859.0,3,3,4,7,15.0,8,11.0,1,1,0,3,7,45,1,48.0,0,1,4143.0,1
4,0,51569.0,39,380,0,47,6.0,0,34.0,4,7,1,7,8,76,1,467.0,1,1,4523.0,2
2,0,30372.0,33,15,0,12,7.0,3,7.0,3,2,0,3,7,54,2,44.0,0,1,4572.0,1
0,0,16014.0,42,3,9,4,7.0,8,7.0,4,1,1,4,3,46,2,38.0,0,1,4490.0,1
2,1,41120.0,80,24,2,23,0.0,8,24.0,3,2,1,3,6,57,2,81.0,0,1,4256.0,1
3,0,39763.0,9,80,1,60,4.0,6,16.0,2,5,1,2,9,54,1,167.0,0,1,4350.0,1
4,1,38725.0,52,31,0,6,2.0,1,5.0,2,1,0,4,4,70,2,45.0,0,1,4071.0,1
2,1,77981.0,78,138,81,204,16.0,81,60.0,3,7,4,7,5,53,1,664.0,0,1,4420.0,2
1,1,62905.0,68,166,75,96,119.0,81,59.0,3,7,2,8,4,61,1,622.0,0,1,4313.0,2
1,0,13533.0,45,12,3,8,8.0,0,17.0,2,2,0,3,7,46,1,48.0,0,1,4497.0,1
2,1,59481.0,47,178,3,85,71.0,66,58.0,2,3,3,8,2,50,1,461.0,0,1,4270.0,2
2,1,72117.0,34,707,20,171,65.0,60,50.0,1,9,7,9,5,48,1,1073.0,0,1,4334.0,0
1,1,21955.0,81,5,1,7,17.0,14,11.0,2,2,1,3,6,39,1,55.0,0,1,4316.0,1
2,1,67131.0,72,465,71,250,93.0,35,62.0,3,9,2,12,6,69,1,976.0,0,1,4481.0,2
4,0,36802.0,23,16,1,2,0.0,0,1.0,1,1,0,3,5,45,1,20.0,0,1,4034.0,1
2,1,71853.0,29,358,81,413,120.5,81,32.0,1,2,8,6,1,43,0,1149.0,0,0,4438.0,0
0,1,28249.0,80,1,9,7,2.0,14,10.0,1,2,0,3,6,64,0,43.0,0,0,4035.0,1
3,1,47808.0,30,123,1,26,2.0,0,72.0,2,3,2,3,7,50,1,224.0,1,1,4273.0,1
4,0,25509.0,15,40,3,30,10.0,7,11.0,3,3,0,3,9,51,1,101.0,0,1,4670.0,1
4,1,51012.0,86,102,9,63,2.0,9,24.0,1,4,1,4,6,79,0,209.0,0,0,4458.0,2
2,0,70596.0,68,347,44,534,17.0,0,26.0,1,3,5,12,2,40,0,968.0,0,0,4653.0,0
4,1,85431.0,54,376,53,462,120.5,53,53.0,1,2,7,7,0,73,0,1165.0,0,0,4407.0,0
2,1,42664.0,44,21,0,3,0.0,0,0.0,1,1,0,3,6,58,1,24.0,0,1,4124.0,1
2,1,42586.0,7,194,2,56,0.0,0,0.0,5,4,1,6,8,70,2,252.0,0,1,4629.0,1
2,0,29760.0,87,64,4,68,7.0,5,17.0,4,3,1,4,8,40,1,165.0,0,1,4690.0,1
4,1,28973.0,59,206,0,46,3.0,2,12.0,2,5,1,5,8,48,0,269.0,0,0,4645.0,1
4,1,39435.0,16,71,0,18,0.0,0,13.0,1,3,1,2,7,52,1,102.0,0,1,4348.0,1
1,1,65370.0,1,71,22,112,120.5,81,29.0,1,2,3,13,1,41,0,461.0,0,0,4353.0,0
0,0,20194.0,64,0,4,7,11.0,10,15.0,2,2,0,3,6,46,1,47.0,0,1,4580.0,1
4,0,42473.0,72,93,1,21,0.0,4,25.0,3,2,1,4,5,49,2,144.0,0,1,4153.0,1
2,1,64590.0,98,920,81,168,36.0,46,30.0,1,9,4,10,6,57,0,1338.0,0,0,4644.0,0
2,1,71232.0,91,653,17,170,34.0,26,17.0,2,11,2,10,7,66,1,917.0,0,1,4234.0,2
2,1,34600.0,8,199,33,60,8.0,3,15.0,5,5,2,5,8,54,2,318.0,0,1,4565.0,2
2,0,46904.0,20,153,4,56,0.0,9,31.0,4,5,1,4,8,58,2,253.0,0,1,4624.0,2
2,1,49094.0,6,376,0,38,11.0,8,69.0,5,6,3,6,6,52,1,502.0,0,1,4667.0,2
2,1,36075.0,54,46,0,30,12.0,1,30.0,1,2,0,4,6,42,1,119.0,0,1,4223.0,1
1,1,60839.0,72,600,21,128,120.5,81,126.5,13,2,2,12,8,46,2,1250.0,0,1,4691.0,2
2,1,77298.0,46,425,81,292,23.0,35,79.0,1,6,6,11,3,46,1,969.0,0,1,4260.0,0
2,1,34026.0,11,18,6,15,12.0,8,17.0,3,2,1,3,5,75,2,76.0,0,1,4349.0,1
4,0,48918.0,21,52,0,9,0.0,0,1.0,2,1,0,4,4,62,2,62.0,0,1,4099.0,1
1,1,82122.0,89,734,22,350,120.5,25,100.0,1,3,9,13,1,63,0,1382.0,1,0,4339.0,0
2,0,37697.0,82,34,6,21,11.0,4,8.0,1,2,1,3,6,49,1,84.0,0,1,4163.0,1
2,1,34074.0,69,135,1,41,10.0,1,67.0,5,3,3,3,6,73,2,255.0,1,1,4372.0,2
3,1,28520.0,55,11,0,10,0.0,2,20.0,1,1,1,2,6,65,2,43.0,0,1,4401.0,1
2,0,62535.0,13,163,48,90,0.0,45,52.0,1,3,2,8,3,70,1,398.0,0,1,4290.0,2
3,0,36273.0,80,29,3,30,3.0,2,9.0,2,3,0,3,6,48,1,76.0,0,1,4095.0,1
2,1,63404.0,97,734,26,70,11.0,44,17.0,2,6,3,4,4,61,2,902.0,1,1,4044.0,2
1,1,75774.0,27,340,21,134,120.5,14,56.0,1,7,5,8,4,44,1,823.0,0,1,4079.0,0
2,1,78416.0,99,453,38,279,120.5,38,126.5,2,7,7,10,3,49,1,1179.0,0,1,4023.0,0
2,1,75702.0,87,1073,0,556,120.5,37,37.0,1,10,5,13,6,51,1,1921.0,1,1,4644.0,2
3,1,59385.0,85,135,0,10,0.0,4,36.0,2,3,1,4,5,74,2,185.0,0,1,4448.0,1
2,0,37070.0,30,231,7,137,4.0,15,39.0,9,5,1,8,7,59,2,433.0,0,1,4487.0,2
2,1,44689.0,82,18,0,5,0.0,0,11.0,2,1,1,2,7,74,2,34.0,1,1,4191.0,1
2,1,53977.0,21,620,16,165,0.0,24,82.0,5,5,5,12,5,67,1,907.0,0,1,4407.0,2
4,0,7144.0,92,81,4,33,5.0,2,126.5,0,23,1,1,0,59,2,416.0,0,1,4225.0,2
2,0,18701.0,95,12,4,2,10.0,6,10.0,4,2,0,4,5,61,2,44.0,0,1,4411.0,1
2,1,90369.0,2,292,51,556,120.5,23,17.0,1,4,6,6,1,69,0,1588.0,0,0,4083.0,0
4,0,63159.0,74,965,34,556,89.0,81,37.0,1,3,5,8,3,51,0,1797.0,1,0,4622.0,0
2,1,37758.0,49,27,2,10,0.0,0,1.0,2,1,0,3,8,59,2,40.0,0,1,4654.0,1
4,0,46757.0,71,777,30,163,0.0,51,122.0,6,4,4,7,9,62,1,1143.0,0,1,4611.0,2
3,1,79734.0,72,572,8,232,23.0,62,17.0,1,4,3,6,1,56,0,914.0,1,0,4022.0,0
2,1,63207.0,68,438,81,556,91.0,81,70.0,1,2,3,6,7,33,0,1502.0,1,0,4546.0,0
2,0,72071.0,4,531,69,300,120.5,81,126.5,3,5,4,8,2,71,1,1338.0,0,1,4521.0,0
4,1,21840.0,80,17,0,9,0.0,0,1.0,1,1,0,3,9,42,1,27.0,0,1,4364.0,1
1,1,58582.0,15,402,35,106,101.0,77,42.0,2,9,2,9,5,43,1,763.0,1,1,4295.0,2
2,0,72282.0,70,503,27,419,90.0,81,126.5,1,5,7,9,7,74,0,1331.0,0,0,4366.0,0
2,1,50387.0,91,369,9,87,12.0,14,34.0,3,6,2,8,5,69,2,525.0,0,1,4323.0,2
4,1,32583.0,10,5,0,3,0.0,0,1.0,1,1,0,2,7,64,2,9.0,0,1,4035.0,1
2,1,62568.0,99,362,17,398,80.0,35,61.0,3,5,3,5,4,63,1,953.0,1,1,4104.0,2
3,0,44635.0,25,56,0,9,0.0,0,3.0,2,2,0,3,7,54,2,68.0,0,1,4282.0,1
3,0,33316.0,34,79,1,31,4.0,4,12.0,3,2,1,4,6,54,2,131.0,0,1,4289.0,1
2,1,63967.0,57,387,81,141,73.0,35,126.5,3,4,4,12,2,57,1,882.0,0,1,4345.0,0
1,1,52513.0,84,367,17,241,104.0,81,126.5,2,9,5,9,7,47,0,1149.0,0,0,4684.0,0
2,1,25293.0,51,15,0,11,0.0,2,9.0,1,1,1,2,8,56,1,37.0,0,1,4308.0,1
4,0,54111.0,97,267,6,54,8.0,3,50.0,2,5,2,6,5,60,1,388.0,0,1,4329.0,2
2,1,78394.0,13,298,27,556,120.5,24,126.5,1,4,6,5,2,39,0,1428.0,0,0,4520.0,0
3,1,80739.0,92,674,81,556,39.0,0,92.0,1,3,11,9,1,67,0,1633.0,0,0,4423.0,0
3,1,22669.0,30,16,14,36,37.0,22,48.0,3,4,1,2,9,50,1,173.0,0,1,4424.0,1
2,0,29236.0,30,37,4,24,16.0,9,9.0,2,4,0,3,9,38,1,99.0,0,1,4285.0,1
2,1,44911.0,11,159,0,22,2.0,1,31.0,3,4,1,4,7,66,1,215.0,0,1,4492.0,1
4,1,54693.0,72,686,17,142,23.0,26,35.0,8,6,4,13,6,63,1,929.0,0,1,4518.0,2
2,1,48186.0,39,97,3,66,12.0,7,34.0,3,4,1,4,7,51,1,219.0,0,1,4122.0,1
2,1,54809.0,0,63,6,57,13.0,13,22.0,4,2,1,5,4,48,2,174.0,0,1,4312.0,1
2,1,41580.0,15,56,5,24,4.0,0,3.0,3,2,1,3,5,47,2,92.0,0,1,4587.0,1
4,1,80336.0,12,209,19,456,120.5,81,66.0,1,2,9,13,1,55,0,1052.0,0,0,4314.0,0
2,1,47743.0,56,198,2,43,0.0,12,20.0,3,4,1,6,6,68,1,275.0,1,1,4485.0,2
1,1,62972.0,39,313,15,47,20.0,0,126.5,2,7,4,3,6,70,1,587.0,0,1,4716.0,2
4,0,57333.0,55,941,14,397,76.0,58,126.5,11,8,5,9,6,71,1,1662.0,0,1,4666.0,2
4,1,32313.0,60,86,4,56,2.0,4,7.0,3,4,0,4,9,43,1,159.0,0,1,4524.0,1
3,0,84953.0,73,167,48,556,63.0,72,72.0,1,3,10,4,2,72,0,1024.0,3,0,4412.0,0
3,0,27071.0,90,8,3,19,0.0,2,3.0,2,2,0,3,6,57,1,35.0,0,1,4088.0,1
3,1,68148.0,86,389,66,408,37.0,57,85.0,1,4,4,6,2,68,0,1042.0,0,0,4323.0,0
3,1,65735.0,37,239,7,119,4.0,15,11.0,5,6,2,6,7,60,2,395.0,0,1,4225.0,2
4,1,86836.0,7,179,21,273,0.0,21,63.0,1,6,10,6,5,50,0,557.0,3,0,4676.0,0
4,1,4023.0,29,5,0,1,1.0,1,1.0,15,0,0,0,19,62,2,9.0,0,1,4027.0,1
2,1,30093.0,19,2,6,28,13.0,4,16.0,1,2,0,3,7,35,0,69.0,0,0,4377.0,1
4,1,57705.0,14,383,0,53,6.0,4,40.0,3,8,1,6,6,59,1,486.0,0,1,4190.0,2
2,0,25008.0,72,2,8,8,6.0,1,9.0,2,1,0,3,8,37,1,34.0,0,1,4168.0,1
1,0,83257.0,56,536,27,556,38.0,81,67.0,1,5,10,12,6,30,0,1365.0,2,0,4670.0,0
2,1,22280.0,85,2,1,4,3.0,1,2.0,1,1,0,2,8,50,1,13.0,0,1,4427.0,1
4,1,72159.0,62,322,53,556,34.0,40,53.0,1,4,6,10,2,47,0,1401.0,0,0,4629.0,0
2,1,64260.0,1,539,81,556,20.0,0,30.0,1,4,5,4,3,64,0,1574.0,0,0,4555.0,0
4,0,82733.0,28,712,50,420,65.0,38,38.0,1,8,4,7,4,41,0,1323.0,0,0,4313.0,0
3,0,74290.0,70,1121,0,72,0.0,12,12.0,4,10,8,10,6,54,1,1217.0,2,1,4342.0,2
3,0,58217.0,84,68,1,13,3.0,5,13.0,1,2,0,4,6,74,3,103.0,0,1,4610.0,1
3,1,21024.0,89,36,4,18,6.0,2,18.0,1,2,0,4,7,49,0,84.0,0,0,4381.0,1
4,1,70116.0,73,707,44,556,95.0,58,29.0,1,2,8,12,1,53,0,1536.0,0,0,4540.0,0
2,1,54006.0,42,174,77,203,6.0,24,97.0,2,8,1,7,7,40,1,581.0,0,1,4670.0,2
4,1,69063.0,16,666,35,124,69.0,8,26.0,1,5,3,5,3,59,1,928.0,0,1,4620.0,2
1,0,11448.0,16,0,0,0,6.0,2,6.0,1,1,0,2,6,50,0,14.0,0,0,4217.0,1
2,0,61825.0,56,162,50,100,55.0,30,27.0,1,4,2,8,4,46,1,424.0,0,1,4347.0,2
2,1,70886.0,65,407,70,239,103.0,81,53.0,1,5,4,4,2,54,1,960.0,0,1,4279.0,0
2,1,69109.0,10,823,25,459,120.5,29,95.0,1,6,6,7,4,43,0,1555.0,1,0,4618.0,0
2,0,60208.0,13,488,23,71,15.0,0,59.0,11,8,3,7,7,52,2,656.0,1,1,4651.0,2
3,1,32889.0,78,28,0,13,4.0,2,8.0,3,2,1,3,5,57,2,55.0,0,1,4317.0,1
2,0,34738.0,51,3,2,10,3.0,0,2.0,1,1,0,3,6,41,1,20.0,0,1,4070.0,1
3,1,30538.0,27,284,0,52,8.0,3,20.0,4,9,0,4,10,54,1,367.0,0,1,4657.0,2
1,1,82326.0,30,938,81,556,120.5,81,126.5,1,5,10,6,2,48,0,2257.0,3,0,4132.0,0
4,0,26642.0,71,13,2,15,2.0,2,8.0,2,2,0,3,6,58,1,42.0,0,1,4141.0,1
2,0,69932.0,97,412,81,153,120.5,81,57.0,2,7,6,11,4,61,1,1049.0,0,1,4403.0,0
2,0,44503.0,83,31,1,8,0.0,0,8.0,2,2,0,3,6,53,2,48.0,0,1,4095.0,1
4,0,60200.0,3,502,19,132,0.0,6,26.0,6,6,2,11,6,77,1,685.0,0,1,4564.0,2
2,0,49638.0,71,18,10,3,3.0,5,0.0,1,1,0,3,2,73,1,39.0,0,1,4092.0,1
1,0,23830.0,3,1,8,6,4.0,8,16.0,1,1,0,3,7,38,0,43.0,0,0,4163.0,1
3,0,33051.0,15,100,71,243,108.0,81,126.5,3,9,1,8,9,66,0,835.0,0,0,4703.0,2
2,1,72905.0,52,407,81,445,120.5,81,126.5,1,3,7,9,1,67,0,1515.0,1,0,4180.0,0
4,1,69702.0,8,664,9,240,50.0,19,57.0,2,7,7,10,4,74,1,1039.0,0,1,4516.0,2
2,0,70300.0,89,1045,61,338,60.0,46,46.0,3,5,5,13,8,50,1,1596.0,0,1,4370.0,2
4,1,70643.0,66,1218,81,304,23.0,81,33.0,1,5,8,4,6,41,0,1828.0,0,0,4643.0,0
4,1,30396.0,22,15,0,6,0.0,1,12.0,2,1,1,2,7,56,1,34.0,1,1,4081.0,1
4,0,50616.0,56,128,0,16,0.0,1,4.0,2,4,0,4,7,57,1,149.0,0,1,4093.0,1
3,0,62772.0,74,581,49,157,43.0,8,108.0,1,5,6,11,2,56,1,946.0,1,1,4427.0,0
4,0,30298.0,48,6,3,12,6.0,1,0.0,1,1,1,3,3,40,0,28.0,0,0,4062.0,1
2,0,52413.0,67,185,8,133,56.0,56,12.0,2,7,1,7,7,41,1,450.0,0,1,4624.0,2
4,1,44155.0,24,22,1,9,0.0,0,14.0,1,1,1,2,4,68,2,46.0,0,1,4182.0,1
4,0,86979.0,67,584,81,556,65.0,81,35.0,1,5,5,5,2,54,0,1702.0,1,0,4255.0,0
2,1,76532.0,38,355,30,177,90.0,81,30.0,4,9,5,7,5,50,2,820.0,0,1,4314.0,2
2,1,42081.0,86,175,10,110,54.0,6,27.0,2,6,3,4,6,43,1,382.0,1,1,4509.0,2
4,1,67546.0,90,864,81,556,120.5,38,126.5,1,4,10,5,3,37,0,2126.0,0,0,4688.0,0
3,1,88420.0,87,957,81,556,99.0,81,126.5,1,4,7,8,1,36,0,2069.0,3,0,4079.0,0
2,1,31158.0,62,25,6,16,20.0,0,5.0,2,2,0,3,8,40,1,72.0,0,1,4539.0,1
2,0,61671.0,23,641,7,56,0.0,0,28.0,8,10,4,6,8,57,1,732.0,2,1,4047.0,2
2,0,69719.0,99,273,81,208,120.5,14,43.0,1,2,3,5,1,51,0,801.0,0,0,4055.0,0
2,0,49160.0,29,122,21,43,25.0,10,15.0,2,3,1,6,6,76,1,236.0,0,1,4273.0,2
0,1,24882.0,52,1,4,10,29.0,0,36.0,1,1,1,2,6,47,1,80.0,1,1,4679.0,1
4,0,90933.0,90,1020,31,430,62.0,63,79.0,1,4,6,4,1,71,0,1685.0,1,0,4111.0,0
4,0,113734.0,9,6,2,3,1.0,81,3.0,0,27,0,0,1,80,0,277.0,0,0,4053.0,2
4,1,59292.0,71,378,14,68,19.0,14,14.0,2,3,5,8,3,75,1,507.0,0,1,4402.0,2
4,1,45759.0,13,42,1,18,3.0,0,4.0,2,2,0,3,7,61,2,68.0,0,1,4512.0,1
2,0,22148.0,16,15,5,14,0.0,4,11.0,1,1,0,3,7,42,0,49.0,0,0,4098.0,1
3,1,73395.0,94,272,7,80,20.0,7,11.0,1,4,4,6,2,38,0,397.0,0,0,4124.0,0
2,0,29819.0,77,9,1,24,2.0,1,2.0,3,3,0,3,6,54,1,39.0,0,1,4269.0,1
2,1,45688.0,20,279,0,18,0.0,0,9.0,2,3,1,8,4,57,1,306.0,1,1,4176.0,1
2,1,62820.0,51,398,61,265,120.5,61,53.0,1,3,4,6,1,71,0,976.0,0,0,4435.0,0
4,1,60491.0,81,637,47,237,12.0,19,76.0,4,6,11,7,5,54,1,1028.0,0,1,4317.0,2
2,1,33235.0,71,45,0,16,2.0,1,6.0,1,3,0,3,7,39,1,70.0,0,1,4165.0,1
2,1,35701.0,36,21,1,9,7.0,3,5.0,1,1,0,3,6,66,0,46.0,0,0,4488.0,1
3,1,31535.0,95,15,4,13,0.0,0,19.0,1,1,1,2,7,45,1,51.0,1,1,4297.0,1
1,1,92556.0,32,493,81,352,120.5,23,28.0,0,3,5,13,0,65,0,1263.0,0,0,4091.0,0
2,0,67384.0,32,957,40,175,120.5,53,107.0,2,7,8,5,5,55,1,1490.0,1,1,4617.0,0
3,1,80573.0,85,829,81,430,60.0,81,15.0,1,4,6,13,2,54,0,1564.0,0,0,4644.0,0
2,1,77870.0,93,1017,50,500,65.0,50,126.5,3,5,5,5,8,58,1,1815.0,2,1,4697.0,2
4,0,52278.0,24,953,0,71,0.0,0,126.5,6,10,5,10,8,62,1,1198.0,0,1,4541.0,2
2,0,57107.0,44,159,0,120,0.0,0,126.5,7,4,4,8,8,57,1,416.0,2,1,4695.0,2
2,1,18929.0,15,32,0,8,23.0,4,18.0,1,1,0,4,6,35,0,85.0,0,0,4519.0,1
4,0,36038.0,82,23,0,15,0.0,2,7.0,2,3,0,3,6,44,1,47.0,0,1,4415.0,1
2,0,20180.0,27,18,42,24,15.0,20,18.0,1,2,1,4,7,49,0,137.0,0,0,4515.0,1
4,1,34230.0,72,15,0,4,0.0,0,2.0,1,1,0,2,7,60,2,21.0,0,1,4571.0,1
1,0,31878.0,7,23,4,5,10.0,5,23.0,1,1,0,4,3,48,1,70.0,0,1,4028.0,1
1,1,70932.0,57,200,81,100,46.0,81,126.5,2,6,2,12,3,53,1,909.0,0,1,4182.0,0
2,0,91249.0,84,1225,27,119,71.0,81,27.0,0,7,9,6,4,69,0,1676.0,4,0,4638.0,0
3,0,77598.0,53,1193,33,281,120.5,66,33.0,1,7,5,13,3,82,0,1735.0,1,0,4292.0,0
2,0,80982.0,48,505,81,401,104.0,22,22.0,3,11,5,11,5,66,2,1191.0,0,1,4558.0,2
3,1,22701.0,2,2,4,9,0.0,4,5.0,1,1,0,3,5,48,1,24.0,0,1,4318.0,1
4,1,55212.0,65,1103,0,45,0.0,0,34.0,3,4,2,11,8,56,1,1182.0,2,1,4604.0,2
2,1,70617.0,45,353,61,556,40.0,46,27.0,1,3,3,7,2,55,0,1280.0,0,0,4392.0,0
2,0,64849.0,42,652,48,350,94.0,81,108.0,1,9,3,6,5,68,0,1336.0,0,0,4614.0,0
3,1,62694.0,29,379,6,157,25.0,81,91.0,5,9,3,7,7,60,2,749.0,0,1,4398.0,2
4,1,61917.0,83,46,4,36,2.0,2,1.0,1,2,0,4,5,51,2,91.0,0,1,4242.0,1
4,1,67472.0,93,162,31,127,8.0,17,69.0,2,4,2,7,3,78,1,414.0,0,1,4295.0,2
3,1,21059.0,40,8,3,19,3.0,3,8.0,3,3,0,3,6,43,1,44.0,0,1,4194.0,1
3,1,29543.0,47,17,3,18,3.0,4,18.0,2,3,1,2,7,57,2,63.0,0,1,4110.0,1
2,1,75903.0,50,340,81,185,120.5,38,100.0,2,6,6,9,3,74,1,901.0,0,1,4468.0,0
1,1,34984.0,40,8,4,15,3.0,5,3.0,2,1,0,3,7,50,2,38.0,0,1,4682.0,1
4,0,54998.0,3,154,22,202,39.0,30,8.0,5,4,2,9,4,69,1,455.0,0,1,4497.0,2
4,0,54356.0,62,710,15,30,20.0,0,0.0,3,11,2,8,8,76,1,775.0,0,1,4608.0,2
3,1,34242.0,25,8,2,4,0.0,0,1.0,1,0,0,3,5,66,1,15.0,0,1,4119.0,1
2,1,25410.0,48,2,2,4,13.0,13,4.0,1,1,0,4,4,52,1,38.0,0,1,4323.0,1
4,1,73356.0,56,1050,14,322,0.0,14,112.0,1,5,11,5,2,41,0,1512.0,3,0,4164.0,0
2,1,28320.0,68,19,1,14,3.0,2,4.0,1,1,0,3,8,75,1,43.0,0,1,4552.0,1
2,0,23763.0,64,22,0,6,6.0,2,6.0,1,1,0,3,7,48,1,42.0,0,1,4712.0,1
2,1,72570.0,67,274,81,216,120.5,81,126.5,1,4,6,12,1,41,0,1089.0,0,0,4086.0,0
3,1,34529.0,94,68,6,38,3.0,6,41.0,2,2,2,3,7,49,1,162.0,0,1,4674.0,1
2,0,70792.0,82,344,45,556,104.0,11,114.0,2,3,4,10,3,74,0,1272.0,0,0,4529.0,0
2,1,63211.0,3,145,81,459,120.5,26,126.5,2,3,8,7,2,43,0,1173.0,0,0,4625.0,0
3,1,83891.0,24,217,38,350,111.0,81,15.0,1,4,7,10,1,51,1,816.0,0,1,4030.0,0
2,0,36065.0,54,18,7,34,10.0,2,3.0,3,3,0,3,8,57,2,74.0,0,1,4476.0,1
2,1,39898.0,20,69,8,26,12.0,7,12.0,2,3,0,4,7,71,1,134.0,0,1,4523.0,1
4,0,51141.0,96,144,0,7,0.0,0,6.0,1,3,1,4,5,85,0,157.0,0,0,4377.0,1
2,1,56939.0,19,256,34,103,90.0,29,49.0,2,3,3,10,3,49,1,561.0,0,1,4305.0,2
2,0,80872.0,60,483,72,556,94.0,12,108.0,1,4,4,10,1,74,0,1336.0,0,0,4069.0,0
4,1,72335.0,2,1225,81,556,28.0,21,0.0,1,10,4,8,8,49,0,2092.0,0,0,4706.0,0
4,0,61798.0,13,338,4,89,11.0,8,13.0,1,4,2,9,4,61,0,463.0,0,0,4239.0,0
4,0,76842.0,37,605,10,345,84.0,54,32.0,1,1,8,7,0,75,0,1130.0,0,0,4078.0,0
2,1,29478.0,59,8,0,7,3.0,1,1.0,1,1,0,3,6,49,1,20.0,0,1,4184.0,1
2,0,46998.0,55,172,41,86,45.0,6,27.0,5,5,3,5,7,69,1,377.0,1,1,4636.0,2
2,0,96843.0,60,448,71,556,40.0,17,17.0,1,6,11,10,2,35,0,1544.0,1,0,4453.0,0
4,0,56551.0,48,67,4,32,17.0,2,16.0,3,2,1,4,4,75,2,138.0,0,1,4074.0,1
3,1,70053.0,38,512,53,98,81.0,81,89.0,3,8,5,10,5,60,1,1012.0,0,1,4382.0,2
4,0,71670.0,8,1225,16,128,0.0,0,126.5,1,5,3,6,6,63,0,1766.0,3,0,4376.0,0
2,1,44359.0,19,20,0,14,7.0,3,1.0,3,2,0,4,3,47,2,45.0,0,1,4033.0,1
2,0,40887.0,32,50,4,44,10.0,10,43.0,3,3,1,3,9,73,2,161.0,0,1,4440.0,1
2,0,48877.0,27,102,1,15,2.0,0,24.0,1,3,0,4,7,59,1,144.0,0,1,4196.0,1
2,1,74485.0,58,499,81,556,120.5,49,49.0,1,6,7,12,3,78,0,1734.0,0,0,4330.0,0
